0,0,0,0,0,10000,9553,447,447,9567,276,157,0,0,0,0,130,23,447
1,0,0,0,0,10000,9300,700,700,9316,446,238,0,0,157,0,329,77,700
2,0,0,0,0,10000,8967,1033,1033,9001,628,214,157,0,238,0,591,148,1033
3,0,0,0,0,10000,8501,1499,1499,8540,923,299,238,0,371,157,953,252,1499
4,0,0,0,0,10000,7865,2135,2135,7915,1206,508,371,0,537,238,1448,393,2135
5,0,0,0,0,10000,7196,2804,2804,7245,1489,729,537,0,879,371,1922,588,2804
6,0,0,0,0,10000,6519,3481,3481,6560,1687,874,879,0,1266,537,2386,801,3481
7,0,0,0,0,10000,5549,4451,4451,5616,2132,986,1266,0,1753,879,3151,1006,4451
8,0,0,0,0,10000,4472,5528,5528,4539,2506,1202,1753,0,2252,1266,3999,1235,5528
9,0,0,0,0,10000,3429,6571,6571,3497,2692,1559,2252,0,2955,1753,4799,1478,6571
10,0,0,0,0,10000,2504,7496,7496,2558,2759,1728,2955,0,3811,2252,5534,1668,7496
11,0,0,0,0,10000,1729,8271,8271,1763,2734,1692,3811,0,4683,2955,6129,1848,8271
12,0,0,0,0,10000,1232,8768,8768,1265,2332,1720,4683,0,5503,3811,6506,1968,8768
13,0,0,0,0,10000,882,9118,9118,910,1892,1695,5503,0,6403,4683,6755,2069,9118
14,0,0,0,0,10000,596,9404,9404,615,1518,1464,6387,16,7198,5503,6987,2123,9404
15,0,0,0,0,10000,386,9614,9614,394,1091,1317,7156,42,7867,6403,7155,2165,9614
16,0,0,0,0,10000,248,9752,9752,254,762,1117,7774,93,8515,7198,7273,2185,9752
17,0,0,0,0,10000,157,9843,9843,163,543,779,8365,150,8984,7867,7345,2204,9843
18,0,0,0,0,10000,110,9890,9890,112,385,519,8766,218,9294,8515,7381,2215,9890
19,0,0,0,0,10000,72,9928,9928,75,259,372,8940,354,9503,8984,7410,2224,9928
20,0,0,0,0,10000,51,9949,9949,51,176,270,8980,523,9666,9294,7423,2232,9949
21,0,0,0,0,10000,28,9972,9972,31,107,196,8908,758,9773,9503,7441,2237,9972
22,0,0,0,0,10000,21,9979,9979,21,59,147,8742,1031,9862,9666,7446,2239,9979
23,0,0,0,0,10000,20,9980,9980,20,36,82,8443,1419,9920,9773,7446,2240,9980
24,0,0,0,0,10000,12,9988,9988,12,29,39,8128,1792,9944,9862,7453,2241,9988
25,0,0,0,0,10000,9,9991,9991,10,18,28,7694,2250,9959,9920,7456,2241,9991
26,0,0,0,0,10000,8,9992,9992,8,8,25,7164,2795,9972,9944,7456,2242,9992
27,0,0,0,0,10000,8,9992,9992,8,5,15,6595,3377,9984,9959,7456,2242,9992
28,0,0,0,0,10000,6,9994,9994,6,7,3,6012,3972,9987,9972,7456,2244,9994
29,0,0,0,0,10000,4,9996,9996,4,5,4,5449,4538,9987,9984,7456,2246,9996
30,0,0,0,0,10000,3,9997,9997,3,3,7,4865,5122,9991,9987,7457,2246,9997
31,0,0,0,0,10000,3,9997,9997,3,2,4,4284,5707,9994,9987,7457,2246,9997
32,0,0,0,0,10000,2,9998,9998,2,2,2,3702,6292,9995,9991,7457,2247,9998
33,0,0,0,0,10000,2,9998,9998,2,1,2,3121,6874,9996,9994,7457,2247,9998
34,0,0,0,0,10000,2,9998,9998,2,1,1,2610,7386,9997,9995,7457,2247,9998
35,0,0,0,0,10000,2,9998,9998,2,1,0,2122,7875,9997,9996,7457,2247,9998
36,0,0,0,0,10000,2,9998,9998,2,0,1,1687,8310,9997,9997,7457,2247,9998
37,0,0,0,0,10000,1,9999,9999,1,1,1,1298,8699,9998,9997,7458,2247,9999
38,0,0,0,0,10000,1,9999,9999,1,0,1,1001,8997,9998,9997,7458,2247,9999
39,0,0,0,0,10000,1,9999,9999,1,0,1,733,9265,9999,9998,7458,2247,9999
40,0,0,0,0,10000,1,9999,9999,1,0,0,498,9501,9999,9998,7458,2247,9999
41,0,0,0,0,10000,1,9999,9999,1,0,0,350,9649,9999,9999,7458,2247,9999
42,0,0,0,0,10000,1,9999,9999,1,0,0,229,9770,9999,9999,7458,2247,9999
43,0,0,0,0,10000,1,9999,9999,1,0,0,165,9834,9999,9999,7458,2247,9999
44,0,0,0,0,10000,1,9999,9999,1,0,0,115,9884,9999,9999,7458,2247,9999
45,0,0,0,0,10000,1,9999,9999,1,0,0,81,9918,9999,9999,7458,2247,9999
46,0,0,0,0,10000,1,9999,9999,1,0,0,55,9944,9999,9999,7458,2247,9999
47,0,0,0,0,10000,1,9999,9999,1,0,0,33,9966,9999,9999,7458,2247,9999
48,0,0,0,0,10000,1,9999,9999,1,0,0,22,9977,9999,9999,7458,2247,9999
49,0,0,0,0,10000,1,9999,9999,1,0,0,13,9986,9999,9999,7458,2247,9999
50,0,0,0,0,10000,1,9999,9999,1,0,0,9,9990,9999,9999,7458,2247,9999
51,0,0,0,0,10000,1,9999,9999,1,0,0,4,9995,9999,9999,7458,2247,9999
52,0,0,0,0,10000,1,9999,9999,1,0,0,4,9995,9999,9999,7458,2247,9999
53,0,0,0,0,10000,1,9999,9999,1,0,0,2,9997,9999,9999,7458,2247,9999
54,0,0,0,0,10000,1,9999,9999,1,0,0,1,9998,9999,9999,7458,2247,9999
55,0,0,0,0,10000,1,9999,9999,1,0,0,1,9998,9999,9999,7458,2247,9999
56,0,0,0,0,10000,1,9999,9999,1,0,0,1,9998,9999,9999,7458,2247,9999
57,0,0,0,0,10000,1,9999,9999,1,0,0,1,9998,9999,9999,7458,2247,9999
58,0,0,0,0,10000,1,9999,9999,1,0,0,1,9998,9999,9999,7458,2247,9999
59,0,0,0,0,10000,1,9999,9999,1,0,0,1,9998,9999,9999,7458,2247,9999
