0,0,0,0,0,10000,9995,5,5,9995,5,0,0,0,0,0,3,0,5
1,0,0,0,0,10000,9985,15,15,9986,11,3,0,0,0,0,8,2,15
2,0,0,0,0,10000,9971,29,29,9971,23,6,0,0,3,0,15,5,29
3,0,0,0,0,10000,9960,40,40,9961,26,10,3,0,6,0,22,7,40
4,0,0,0,0,10000,9934,66,66,9935,45,14,6,0,13,3,36,16,66
5,0,0,0,0,10000,9903,97,97,9905,59,23,13,0,20,6,55,28,97
6,0,0,0,0,10000,9858,142,142,9862,81,37,20,0,36,13,86,37,142
7,0,0,0,0,10000,9795,205,205,9799,115,50,36,0,57,20,131,54,205
8,0,0,0,0,10000,9675,325,325,9684,186,73,57,0,86,36,222,79,325
9,0,0,0,0,10000,9541,459,459,9551,247,116,86,0,130,57,321,111,459
10,0,0,0,0,10000,9323,677,677,9330,389,151,130,0,202,86,494,155,677
11,0,0,0,0,10000,9004,996,996,9028,577,193,202,0,281,130,722,243,996
12,0,0,0,0,10000,8694,1306,1306,8722,690,307,281,0,395,202,937,337,1306
13,0,0,0,0,10000,8322,1678,1678,8352,855,398,395,0,588,281,1188,457,1678
14,0,0,0,0,10000,7757,2243,2243,7802,1156,454,588,0,793,395,1612,597,2243
15,0,0,0,0,10000,7007,2993,2993,7053,1522,632,792,1,1042,588,2205,754,2993
16,0,0,0,0,10000,6155,3845,3845,6225,1836,897,1040,2,1425,793,2867,943,3845
17,0,0,0,0,10000,5289,4711,4711,5347,2143,1085,1421,4,1939,1042,3521,1152,4711
18,0,0,0,0,10000,4392,5608,5608,4438,2417,1206,1934,5,2510,1425,4216,1352,5608
19,0,0,0,0,10000,3703,6297,6297,3754,2332,1404,2502,8,3145,1939,4722,1533,6297
20,0,0,0,0,10000,3038,6962,6962,3090,2258,1507,3132,13,3914,2510,5191,1728,6962
21,0,0,0,0,10000,2307,7693,7693,2341,2236,1509,3890,24,4652,3145,5761,1889,7693
22,0,0,0,0,10000,1674,8326,8326,1707,2098,1543,4619,33,5423,3914,6252,2031,8326
23,0,0,0,0,10000,1176,8824,8824,1209,1821,1547,5376,47,6195,4652,6636,2145,8824
24,0,0,0,0,10000,795,9205,9205,810,1591,1404,6118,77,6970,5423,6944,2218,9205
25,0,0,0,0,10000,511,9489,9489,528,1347,1155,6848,122,7599,6195,7173,2273,9489
26,0,0,0,0,10000,363,9637,9637,378,1005,1018,7415,184,8125,6970,7282,2312,9637
27,0,0,0,0,10000,266,9734,9734,268,740,867,7846,279,8617,7599,7354,2337,9734
28,0,0,0,0,10000,184,9816,9816,187,541,655,8220,397,8992,8125,7418,2355,9816
29,0,0,0,0,10000,123,9877,9877,127,362,519,8468,524,9272,8617,7465,2369,9877
30,0,0,0,0,10000,71,9929,9929,72,227,429,8568,704,9511,8992,7503,2383,9929
31,0,0,0,0,10000,48,9952,9952,49,149,291,8551,960,9701,9272,7522,2387,9952
32,0,0,0,0,10000,32,9968,9968,33,113,153,8456,1245,9802,9511,7535,2390,9968
33,0,0,0,0,10000,28,9972,9972,29,67,102,8189,1613,9854,9701,7537,2392,9972
34,0,0,0,0,10000,23,9977,9977,23,51,72,7840,2014,9904,9802,7540,2394,9977
35,0,0,0,0,10000,12,9988,9988,12,36,48,7465,2439,9926,9854,7549,2396,9988
36,0,0,0,0,10000,8,9992,9992,8,24,42,7026,2900,9952,9904,7552,2397,9992
37,0,0,0,0,10000,6,9994,9994,6,13,29,6561,3391,9968,9926,7553,2398,9994
38,0,0,0,0,10000,5,9995,9995,5,12,15,6028,3940,9981,9952,7553,2399,9995
39,0,0,0,0,10000,5,9995,9995,5,7,7,5482,4499,9983,9968,7553,2399,9995
40,0,0,0,0,10000,4,9996,9996,4,4,9,4934,5049,9988,9981,7554,2399,9996
41,0,0,0,0,10000,3,9997,9997,3,3,6,4399,5589,9992,9983,7554,2400,9997
42,0,0,0,0,10000,3,9997,9997,3,0,5,3887,6105,9994,9988,7554,2400,9997
43,0,0,0,0,10000,3,9997,9997,3,0,3,3341,6653,9997,9992,7554,2400,9997
44,0,0,0,0,10000,3,9997,9997,3,0,0,2825,7172,9997,9994,7554,2400,9997
45,0,0,0,0,10000,3,9997,9997,3,0,0,2306,7691,9997,9997,7554,2400,9997
46,0,0,0,0,10000,3,9997,9997,3,0,0,1890,8107,9997,9997,7554,2400,9997
47,0,0,0,0,10000,3,9997,9997,3,0,0,1518,8479,9997,9997,7554,2400,9997
48,0,0,0,0,10000,3,9997,9997,3,0,0,1203,8794,9997,9997,7554,2400,9997
49,0,0,0,0,10000,3,9997,9997,3,0,0,903,9094,9997,9997,7554,2400,9997
50,0,0,0,0,10000,3,9997,9997,3,0,0,648,9349,9997,9997,7554,2400,9997
51,0,0,0,0,10000,3,9997,9997,3,0,0,448,9549,9997,9997,7554,2400,9997
52,0,0,0,0,10000,3,9997,9997,3,0,0,295,9702,9997,9997,7554,2400,9997
53,0,0,0,0,10000,3,9997,9997,3,0,0,206,9791,9997,9997,7554,2400,9997
54,0,0,0,0,10000,3,9997,9997,3,0,0,144,9853,9997,9997,7554,2400,9997
55,0,0,0,0,10000,3,9997,9997,3,0,0,106,9891,9997,9997,7554,2400,9997
56,0,0,0,0,10000,3,9997,9997,3,0,0,74,9923,9997,9997,7554,2400,9997
57,0,0,0,0,10000,3,9997,9997,3,0,0,53,9944,9997,9997,7554,2400,9997
58,0,0,0,0,10000,3,9997,9997,3,0,0,26,9971,9997,9997,7554,2400,9997
59,0,0,0,0,10000,3,9997,9997,3,0,0,13,9984,9997,9997,7554,2400,9997
