0,0,114.14762,30.684437,1914,0,0,0,0,0,1914
0,1,114.16711,30.684437,1950,0,0,0,0,0,1950
0,2,114.18659,30.684437,1939,0,0,0,0,0,1939
0,3,114.20608,30.684437,1954,0,0,0,0,0,1954
0,4,114.22556,30.684437,2016,1,0,0,0,1,2017
0,5,114.10865,30.498242,0,0,0,0,0,0,0
0,6,114.10865,30.59134,0,0,0,0,0,0,0
0,7,114.22556,30.498242,0,0,0,0,0,0,0
0,8,114.22556,30.59134,0,0,0,0,0,0,0
0,9,114.16711,30.498242,0,0,0,0,0,0,0
0,10,114.16711,30.59134,226,0,0,0,0,0,226
1,0,114.14762,30.684437,1901,3,0,0,0,3,1904
1,1,114.16711,30.684437,1937,3,0,0,0,3,1940
1,2,114.18659,30.684437,1938,1,0,0,0,1,1939
1,3,114.20608,30.684437,1938,2,0,0,0,2,1940
1,4,114.22556,30.684437,2009,2,0,0,0,2,2011
1,5,114.10865,30.498242,0,0,0,0,0,0,0
1,6,114.10865,30.59134,0,0,0,0,0,0,0
1,7,114.22556,30.498242,0,0,0,0,0,0,0
1,8,114.22556,30.59134,0,0,0,0,0,0,0
1,9,114.16711,30.498242,0,0,0,0,0,0,0
1,10,114.16711,30.59134,266,0,0,0,0,0,266
2,0,114.14762,30.684437,1892,4,3,0,0,7,1899
2,1,114.16711,30.684437,1938,8,0,0,0,8,1946
2,2,114.18659,30.684437,1928,10,0,0,0,10,1938
2,3,114.20608,30.684437,1958,7,0,0,0,7,1965
2,4,114.22556,30.684437,2020,2,1,0,0,3,2023
2,5,114.10865,30.498242,0,0,0,0,0,0,0
2,6,114.10865,30.59134,0,0,0,0,0,0,0
2,7,114.22556,30.498242,0,0,0,0,0,0,0
2,8,114.22556,30.59134,0,0,0,0,0,0,0
2,9,114.16711,30.498242,0,0,0,0,0,0,0
2,10,114.16711,30.59134,229,0,0,0,0,0,229
3,0,114.14762,30.684437,1883,7,6,0,0,13,1896
3,1,114.16711,30.684437,1922,18,3,0,0,21,1943
3,2,114.18659,30.684437,1919,15,5,0,0,20,1939
3,3,114.20608,30.684437,1938,10,1,0,0,11,1949
3,4,114.22556,30.684437,2007,13,1,0,0,14,2021
3,5,114.10865,30.498242,0,0,0,0,0,0,0
3,6,114.10865,30.59134,0,0,0,0,0,0,0
3,7,114.22556,30.498242,0,0,0,0,0,0,0
3,8,114.22556,30.59134,0,0,0,0,0,0,0
3,9,114.16711,30.498242,0,0,0,0,0,0,0
3,10,114.16711,30.59134,248,4,0,0,0,4,252
4,0,114.14762,30.684437,1871,26,9,3,0,38,1909
4,1,114.16711,30.684437,1905,31,8,0,0,39,1944
4,2,114.18659,30.684437,1914,24,12,0,0,36,1950
4,3,114.20608,30.684437,1920,23,4,0,0,27,1947
4,4,114.22556,30.684437,1986,25,8,1,0,34,2020
4,5,114.10865,30.498242,0,0,0,0,0,0,0
4,6,114.10865,30.59134,0,0,0,0,0,0,0
4,7,114.22556,30.498242,0,0,0,0,0,0,0
4,8,114.22556,30.59134,0,0,0,0,0,0,0
4,9,114.16711,30.498242,0,0,0,0,0,0,0
4,10,114.16711,30.59134,221,8,1,0,0,9,230
5,0,114.14762,30.684437,1867,54,25,6,0,85,1952
5,1,114.16711,30.684437,1918,52,20,3,0,75,1993
5,2,114.18659,30.684437,1906,58,15,5,0,78,1984
5,3,114.20608,30.684437,1960,30,13,1,0,44,2004
5,4,114.22556,30.684437,2001,49,16,1,0,66,2067
5,5,114.10865,30.498242,0,0,0,0,0,0,0
5,6,114.10865,30.59134,0,0,0,0,0,0,0
5,7,114.22556,30.498242,0,0,0,0,0,0,0
5,8,114.22556,30.59134,0,0,0,0,0,0,0
5,9,114.16711,30.498242,0,0,0,0,0,0,0
5,10,114.16711,30.59134,0,0,0,0,0,0,0
6,0,114.14762,30.684437,1797,102,40,13,0,155,1952
6,1,114.16711,30.684437,1878,83,24,8,0,115,1993
6,2,114.18659,30.684437,1869,75,28,12,0,115,1984
6,3,114.20608,30.684437,1934,44,22,4,0,70,2004
6,4,114.22556,30.684437,1976,58,24,9,0,91,2067
6,5,114.10865,30.498242,0,0,0,0,0,0,0
6,6,114.10865,30.59134,0,0,0,0,0,0,0
6,7,114.22556,30.498242,0,0,0,0,0,0,0
6,8,114.22556,30.59134,0,0,0,0,0,0,0
6,9,114.16711,30.498242,0,0,0,0,0,0,0
6,10,114.16711,30.59134,0,0,0,0,0,0,0
7,0,114.14762,30.684437,1592,229,59,31,0,319,1911
7,1,114.16711,30.684437,1700,196,37,23,0,256,1956
7,2,114.18659,30.684437,1739,141,41,20,0,202,1941
7,3,114.20608,30.684437,1793,120,29,13,0,162,1955
7,4,114.22556,30.684437,1814,156,34,15,0,205,2019
7,5,114.10865,30.498242,0,0,0,0,0,0,0
7,6,114.10865,30.59134,0,0,0,0,0,0,0
7,7,114.22556,30.498242,0,0,0,0,0,0,0
7,8,114.22556,30.59134,0,0,0,0,0,0,0
7,9,114.16711,30.498242,0,0,0,0,0,0,0
7,10,114.16711,30.59134,193,18,4,3,0,25,218
8,0,114.14762,30.684437,1348,398,113,51,0,562,1910
8,1,114.16711,30.684437,1415,385,110,32,0,527,1942
8,2,114.18659,30.684437,1547,284,69,40,0,393,1940
8,3,114.20608,30.684437,1591,272,71,26,0,369,1960
8,4,114.22556,30.684437,1613,295,85,33,0,413,2026
8,5,114.10865,30.498242,0,0,0,0,0,0,0
8,6,114.10865,30.59134,0,0,0,0,0,0,0
8,7,114.22556,30.498242,0,0,0,0,0,0,0
8,8,114.22556,30.59134,0,0,0,0,0,0,0
8,9,114.16711,30.498242,0,0,0,0,0,0,0
8,10,114.16711,30.59134,172,39,9,2,0,50,222
9,0,114.14762,30.684437,994,613,203,91,0,907,1901
9,1,114.16711,30.684437,996,645,242,59,0,946,1942
9,2,114.18659,30.684437,1254,480,153,60,0,693,1947
9,3,114.20608,30.684437,1275,493,149,44,0,686,1961
9,4,114.22556,30.684437,1309,489,168,51,0,708,2017
9,5,114.10865,30.498242,0,0,0,0,0,0,0
9,6,114.10865,30.59134,0,0,0,0,0,0,0
9,7,114.22556,30.498242,0,0,0,0,0,0,0
9,8,114.22556,30.59134,0,0,0,0,0,0,0
9,9,114.16711,30.498242,0,0,0,0,0,0,0
9,10,114.16711,30.59134,148,57,23,4,0,84,232
