0,0,0,0,0,10000,10000,0,0,10000,0,0,0,0,0,0,0,0,0
1,0,0,0,0,10000,9998,2,2,9998,1,1,0,0,0,0,0,0,2
2,0,0,0,0,10000,9992,8,8,9992,5,3,0,0,1,0,1,1,8
3,0,0,0,0,10000,9986,14,14,9986,7,6,1,0,3,0,5,1,14
4,0,0,0,0,10000,9971,29,29,9975,16,6,3,0,7,1,15,4,29
5,0,0,0,0,10000,9959,41,41,9959,25,9,7,0,9,3,24,6,41
6,0,0,0,0,10000,9943,57,57,9945,32,14,9,0,16,7,35,8,57
7,0,0,0,0,10000,9913,87,87,9915,55,14,16,0,23,9,55,17,87
8,0,0,0,0,10000,9865,135,135,9867,86,24,23,0,30,16,93,26,135
9,0,0,0,0,10000,9817,183,183,9821,107,42,30,0,47,23,127,39,183
10,0,0,0,0,10000,9719,281,281,9725,170,58,47,0,72,30,197,65,281
11,0,0,0,0,10000,9583,417,417,9596,240,92,72,0,105,47,293,105,417
12,0,0,0,0,10000,9392,608,608,9403,335,157,105,0,164,72,437,147,608
13,0,0,0,0,10000,9232,768,768,9243,373,220,164,0,262,105,547,194,768
14,0,0,0,0,10000,8894,1106,1106,8906,598,234,262,0,384,164,804,273,1106
15,0,0,0,0,10000,8489,1511,1511,8512,781,323,384,0,496,262,1117,363,1511
16,0,0,0,0,10000,8017,1983,1983,8055,983,466,496,0,707,384,1474,476,1983
17,0,0,0,0,10000,7469,2531,2531,7503,1200,590,707,0,962,496,1877,620,2531
18,0,0,0,0,10000,6823,3177,3177,6867,1474,697,962,0,1297,707,2363,780,3177
19,0,0,0,0,10000,6311,3689,3689,6343,1516,844,1292,5,1659,962,2725,928,3689
20,0,0,0,0,10000,5808,4192,4192,5846,1552,943,1651,8,2141,1297,3096,1059,4192
21,0,0,0,0,10000,5229,4771,4771,5257,1689,913,2129,12,2602,1659,3566,1168,4771
22,0,0,0,0,10000,4705,5295,5295,4738,1607,1053,2583,19,3054,2141,3977,1281,5295
23,0,0,0,0,10000,4185,5815,5815,4208,1557,1181,3031,23,3655,2602,4386,1392,5815
24,0,0,0,0,10000,3733,6267,6267,3760,1474,1111,3619,36,4235,3054,4739,1491,6267
25,0,0,0,0,10000,3300,6700,6700,3336,1406,1023,4177,58,4766,3655,5083,1580,6700
26,0,0,0,0,10000,2979,7021,7021,2999,1253,982,4681,85,5258,4235,5325,1659,7021
27,0,0,0,0,10000,2709,7291,7291,2727,1120,895,5133,125,5748,4766,5522,1732,7291
28,0,0,0,0,10000,2408,7592,7592,2422,1013,817,5576,172,6153,5258,5759,1796,7592
29,0,0,0,0,10000,2114,7886,7886,2133,937,777,5910,243,6565,5748,5987,1862,7886
30,0,0,0,0,10000,1875,8125,8125,1891,823,721,6214,351,6930,6153,6172,1916,8125
31,0,0,0,0,10000,1664,8336,8336,1679,736,655,6444,486,7286,6565,6340,1959,8336
32,0,0,0,0,10000,1476,8524,8524,1482,693,539,6653,633,7585,6930,6494,1993,8524
33,0,0,0,0,10000,1360,8640,8640,1366,551,498,6729,856,7825,7286,6578,2025,8640
34,0,0,0,0,10000,1244,8756,8756,1253,469,453,6752,1073,8083,7585,6671,2048,8756
35,0,0,0,0,10000,1143,8857,8857,1149,405,363,6774,1309,8278,7825,6751,2069,8857
36,0,0,0,0,10000,1059,8941,8941,1062,345,315,6656,1622,8446,8083,6815,2089,8941
37,0,0,0,0,10000,1006,8994,8994,1007,261,286,6459,1987,8593,8278,6850,2107,8994
38,0,0,0,0,10000,959,9041,9041,961,213,233,6285,2308,8732,8446,6889,2115,9041
39,0,0,0,0,10000,919,9081,9081,920,170,178,6060,2672,8826,8593,6919,2125,9081
40,0,0,0,0,10000,907,9093,9093,907,112,155,5777,3049,8910,8732,6929,2127,9093
41,0,0,0,0,10000,897,9103,9103,897,77,116,5436,3474,8981,8826,6933,2133,9103
42,0,0,0,0,10000,886,9114,9114,887,55,77,5068,3913,9026,8910,6941,2136,9114
43,0,0,0,0,10000,878,9122,9122,878,35,61,4693,4333,9058,8981,6948,2137,9122
44,0,0,0,0,10000,875,9125,9125,875,22,45,4269,4789,9087,9026,6951,2137,9125
45,0,0,0,0,10000,873,9127,9127,873,22,18,3905,5182,9103,9058,6953,2137,9127
46,0,0,0,0,10000,872,9128,9128,872,17,8,3479,5624,9105,9087,6954,2137,9128
47,0,0,0,0,10000,872,9128,9128,872,9,14,3052,6053,9111,9103,6954,2137,9128
48,0,0,0,0,10000,872,9128,9128,872,3,14,2680,6431,9119,9105,6954,2137,9128
49,0,0,0,0,10000,872,9128,9128,872,1,8,2324,6795,9125,9111,6954,2137,9128
50,0,0,0,0,10000,871,9129,9129,871,2,2,2018,7107,9127,9119,6955,2137,9129
51,0,0,0,0,10000,871,9129,9129,871,1,1,1737,7390,9127,9125,6955,2137,9129
52,0,0,0,0,10000,870,9130,9130,870,2,1,1467,7660,9128,9127,6956,2137,9130
53,0,0,0,0,10000,870,9130,9130,870,1,1,1208,7920,9128,9127,6956,2137,9130
54,0,0,0,0,10000,870,9130,9130,870,1,1,1015,8113,9129,9128,6956,2137,9130
55,0,0,0,0,10000,870,9130,9130,870,0,1,812,8317,9129,9128,6956,2137,9130
56,0,0,0,0,10000,870,9130,9130,870,0,1,668,8461,9130,9129,6956,2137,9130
57,0,0,0,0,10000,869,9131,9131,869,1,0,556,8574,9130,9129,6957,2137,9131
58,0,0,0,0,10000,869,9131,9131,869,0,1,442,8688,9130,9130,6957,2137,9131
59,0,0,0,0,10000,869,9131,9131,869,0,1,337,8793,9131,9130,6957,2137,9131
