0,0,114.14762,30.684437,1871,60,27,0,0,87,1958
0,1,114.16711,30.684437,1934,42,26,0,0,68,2002
0,2,114.18659,30.684437,1854,46,33,0,0,79,1933
0,3,114.20608,30.684437,1846,65,31,0,0,96,1942
0,4,114.22556,30.684437,1842,60,35,0,0,95,1937
0,5,114.10865,30.498242,0,0,0,0,0,0,0
0,6,114.10865,30.59134,0,0,0,0,0,0,0
0,7,114.22556,30.498242,0,0,0,0,0,0,0
0,8,114.22556,30.59134,0,0,0,0,0,0,0
0,9,114.16711,30.498242,0,0,0,0,0,0,0
0,10,114.16711,30.59134,220,3,5,0,0,8,228
1,0,114.14762,30.684437,1796,103,42,0,0,145,1941
1,1,114.16711,30.684437,1889,65,38,0,0,103,1992
1,2,114.18659,30.684437,1796,75,48,0,0,123,1919
1,3,114.20608,30.684437,1809,103,53,0,0,156,1965
1,4,114.22556,30.684437,1795,92,53,0,0,145,1940
1,5,114.10865,30.498242,0,0,0,0,0,0,0
1,6,114.10865,30.59134,0,0,0,0,0,0,0
1,7,114.22556,30.498242,0,0,0,0,0,0,0
1,8,114.22556,30.59134,0,0,0,0,0,0,0
1,9,114.16711,30.498242,0,0,0,0,0,0,0
1,10,114.16711,30.59134,231,8,4,0,0,12,243
2,0,114.14762,30.684437,1741,132,41,27,0,200,1941
2,1,114.16711,30.684437,1854,101,28,26,0,155,2009
2,2,114.18659,30.684437,1739,113,37,32,0,182,1921
2,3,114.20608,30.684437,1720,137,55,32,0,224,1944
2,4,114.22556,30.684437,1739,129,48,34,0,211,1950
2,5,114.10865,30.498242,0,0,0,0,0,0,0
2,6,114.10865,30.59134,0,0,0,0,0,0,0
2,7,114.22556,30.498242,0,0,0,0,0,0,0
2,8,114.22556,30.59134,0,0,0,0,0,0,0
2,9,114.16711,30.498242,0,0,0,0,0,0,0
2,10,114.16711,30.59134,208,16,5,6,0,27,235
3,0,114.14762,30.684437,1650,187,63,42,0,292,1942
3,1,114.16711,30.684437,1770,149,42,35,0,226,1996
3,2,114.18659,30.684437,1647,192,49,48,0,289,1936
3,3,114.20608,30.684437,1641,199,67,52,0,318,1959
3,4,114.22556,30.684437,1648,184,71,54,0,309,1957
3,5,114.10865,30.498242,0,0,0,0,0,0,0
3,6,114.10865,30.59134,0,0,0,0,0,0,0
3,7,114.22556,30.498242,0,0,0,0,0,0,0
3,8,114.22556,30.59134,0,0,0,0,0,0,0
3,9,114.16711,30.498242,0,0,0,0,0,0,0
3,10,114.16711,30.59134,184,12,7,7,0,26,210
4,0,114.14762,30.684437,1529,239,103,68,0,410,1939
4,1,114.16711,30.684437,1676,182,89,55,0,326,2002
4,2,114.18659,30.684437,1494,257,103,69,0,429,1923
4,3,114.20608,30.684437,1502,274,99,85,0,458,1960
4,4,114.22556,30.684437,1519,228,109,84,0,421,1940
4,5,114.10865,30.498242,0,0,0,0,0,0,0
4,6,114.10865,30.59134,0,0,0,0,0,0,0
4,7,114.22556,30.498242,0,0,0,0,0,0,0
4,8,114.22556,30.59134,0,0,0,0,0,0,0
4,9,114.16711,30.498242,0,0,0,0,0,0,0
4,10,114.16711,30.59134,195,26,5,10,0,41,236
5,0,114.14762,30.684437,1442,282,161,108,0,551,1993
5,1,114.16711,30.684437,1600,245,122,81,0,448,2048
5,2,114.18659,30.684437,1384,334,153,99,0,586,1970
5,3,114.20608,30.684437,1391,326,161,123,0,610,2001
5,4,114.22556,30.684437,1428,302,132,126,0,560,1988
5,5,114.10865,30.498242,0,0,0,0,0,0,0
5,6,114.10865,30.59134,0,0,0,0,0,0,0
5,7,114.22556,30.498242,0,0,0,0,0,0,0
5,8,114.22556,30.59134,0,0,0,0,0,0,0
5,9,114.16711,30.498242,0,0,0,0,0,0,0
5,10,114.16711,30.59134,0,0,0,0,0,0,0
6,0,114.14762,30.684437,1295,324,199,175,0,698,1993
6,1,114.16711,30.684437,1462,294,147,145,0,586,2048
6,2,114.18659,30.684437,1246,368,180,176,0,724,1970
6,3,114.20608,30.684437,1259,362,192,188,0,742,2001
6,4,114.22556,30.684437,1298,339,156,195,0,690,1988
6,5,114.10865,30.498242,0,0,0,0,0,0,0
6,6,114.10865,30.59134,0,0,0,0,0,0,0
6,7,114.22556,30.498242,0,0,0,0,0,0,0
6,8,114.22556,30.59134,0,0,0,0,0,0,0
6,9,114.16711,30.498242,0,0,0,0,0,0,0
6,10,114.16711,30.59134,0,0,0,0,0,0,0
7,0,114.14762,30.684437,1085,397,200,261,0,858,1943
7,1,114.16711,30.684437,1235,390,175,198,0,763,1998
7,2,114.18659,30.684437,1035,440,209,249,0,898,1933
7,3,114.20608,30.684437,1033,447,190,275,0,912,1945
7,4,114.22556,30.684437,1100,400,185,253,0,838,1938
7,5,114.10865,30.498242,0,0,0,0,0,0,0
7,6,114.10865,30.59134,0,0,0,0,0,0,0
7,7,114.22556,30.498242,0,0,0,0,0,0,0
7,8,114.22556,30.59134,0,0,0,0,0,0,0
7,9,114.16711,30.498242,0,0,0,0,0,0,0
7,10,114.16711,30.59134,128,58,27,30,0,115,243
8,0,114.14762,30.684437,891,466,228,364,0,1058,1949
8,1,114.16711,30.684437,1016,499,210,283,0,992,2008
8,2,114.18659,30.684437,838,478,260,347,0,1085,1923
8,3,114.20608,30.684437,838,501,243,376,0,1120,1958
8,4,114.22556,30.684437,862,509,230,343,0,1082,1944
8,5,114.10865,30.498242,0,0,0,0,0,0,0
8,6,114.10865,30.59134,0,0,0,0,0,0,0
8,7,114.22556,30.498242,0,0,0,0,0,0,0
8,8,114.22556,30.59134,0,0,0,0,0,0,0
8,9,114.16711,30.498242,0,0,0,0,0,0,0
8,10,114.16711,30.59134,94,53,31,40,0,124,218
9,0,114.14762,30.684437,661,536,272,465,0,1273,1934
9,1,114.16711,30.684437,799,551,294,374,0,1219,2018
9,2,114.18659,30.684437,657,488,332,457,0,1277,1934
9,3,114.20608,30.684437,628,548,307,466,0,1321,1949
9,4,114.22556,30.684437,680,503,323,439,0,1265,1945
9,5,114.10865,30.498242,0,0,0,0,0,0,0
9,6,114.10865,30.59134,0,0,0,0,0,0,0
9,7,114.22556,30.498242,0,0,0,0,0,0,0
9,8,114.22556,30.59134,0,0,0,0,0,0,0
9,9,114.16711,30.498242,0,0,0,0,0,0,0
9,10,114.16711,30.59134,72,66,31,51,0,148,220
10,0,114.14762,30.684437,502,532,327,589,0,1448,1950
10,1,114.16711,30.684437,595,559,350,496,0,1405,2000
10,2,114.18659,30.684437,466,527,328,609,0,1464,1930
10,3,114.20608,30.684437,446,548,341,624,0,1513,1959
10,4,114.22556,30.684437,496,523,345,574,0,1442,1938
10,5,114.10865,30.498242,0,0,0,0,0,0,0
10,6,114.10865,30.59134,0,0,0,0,0,0,0
10,7,114.22556,30.498242,0,0,0,0,0,0,0
10,8,114.22556,30.59134,0,0,0,0,0,0,0
10,9,114.16711,30.498242,0,0,0,0,0,0,0
10,10,114.16711,30.59134,53,70,37,63,0,170,223
11,0,114.14762,30.684437,341,516,350,742,0,1608,1949
11,1,114.16711,30.684437,411,576,356,660,0,1592,2003
11,2,114.18659,30.684437,329,501,308,788,0,1597,1926
11,3,114.20608,30.684437,311,532,345,777,0,1654,1965
11,4,114.22556,30.684437,343,544,302,764,0,1610,1953
11,5,114.10865,30.498242,0,0,0,0,0,0,0
11,6,114.10865,30.59134,0,0,0,0,0,0,0
